No,feature_name,japanese_meaning,calculation_method,source_data,history_window,category,code_location,includes_maiden_history,related_features,gain_importance,split_importance,human_decision,calculation_detail_status,duplicate_name_count,input_column_type
410,last2_sex_condition_FEMALE_ONLY,前々走の性別条件が『FEMALE_ONLY』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_FEMALE_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
411,last2_sex_condition_OPEN_SEX,前々走の性別条件が『OPEN_SEX』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_OPEN_SEX,0.0,0.0,,CODE_TRACED,2,one-hot
412,last2_sex_condition_UNKNOWN,前々走の性別条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
413,last2_sex_condition_nan,前々走の性別条件が『nan』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
414,last2_sex_condition_FEMALE_ONLY,前々走の性別条件が『FEMALE_ONLY』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_FEMALE_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
415,last2_sex_condition_OPEN_SEX,前々走の性別条件が『OPEN_SEX』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_OPEN_SEX,0.0,0.0,,CODE_TRACED,2,one-hot
416,last2_sex_condition_UNKNOWN,前々走の性別条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
417,last2_sex_condition_nan,前々走の性別条件が『nan』であることを表す0/1列,元のカテゴリ列 last2_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
418,last3_sex_condition_FEMALE_ONLY,3走前の性別条件が『FEMALE_ONLY』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_FEMALE_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
419,last3_sex_condition_OPEN_SEX,3走前の性別条件が『OPEN_SEX』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_OPEN_SEX,0.0,0.0,,CODE_TRACED,2,one-hot
420,last3_sex_condition_UNKNOWN,3走前の性別条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
421,last3_sex_condition_nan,3走前の性別条件が『nan』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
422,last3_sex_condition_FEMALE_ONLY,3走前の性別条件が『FEMALE_ONLY』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_FEMALE_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
423,last3_sex_condition_OPEN_SEX,3走前の性別条件が『OPEN_SEX』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_OPEN_SEX,0.0,0.0,,CODE_TRACED,2,one-hot
424,last3_sex_condition_UNKNOWN,3走前の性別条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
425,last3_sex_condition_nan,3走前の性別条件が『nan』であることを表す0/1列,元のカテゴリ列 last3_sex_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_sex_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
426,last1_age_condition_TWO_YEAR_OLD_ONLY,前走の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
427,last1_age_condition_UNKNOWN,前走の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
428,last1_age_condition_nan,前走の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
429,last1_age_condition_TWO_YEAR_OLD_ONLY,前走の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
430,last1_age_condition_UNKNOWN,前走の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
431,last1_age_condition_nan,前走の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last1_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去1のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
432,last2_age_condition_TWO_YEAR_OLD_ONLY,前々走の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
433,last2_age_condition_UNKNOWN,前々走の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
434,last2_age_condition_nan,前々走の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
435,last2_age_condition_TWO_YEAR_OLD_ONLY,前々走の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
436,last2_age_condition_UNKNOWN,前々走の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
437,last2_age_condition_nan,前々走の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last2_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去2のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
438,last3_age_condition_TWO_YEAR_OLD_ONLY,3走前の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
439,last3_age_condition_UNKNOWN,3走前の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
440,last3_age_condition_nan,3走前の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
441,last3_age_condition_TWO_YEAR_OLD_ONLY,3走前の年齢条件が『TWO_YEAR_OLD_ONLY』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_TWO_YEAR_OLD_ONLY,0.0,0.0,,CODE_TRACED,2,one-hot
442,last3_age_condition_UNKNOWN,3走前の年齢条件が『UNKNOWN』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_UNKNOWN,0.0,0.0,,CODE_TRACED,2,one-hot
443,last3_age_condition_nan,3走前の年齢条件が『nan』であることを表す0/1列,元のカテゴリ列 last3_age_condition を学習期間と評価月を結合した後に pandas.get_dummies(dummy_na=True) でone-hot化。,当該レース条件または過去3のレース条件,N/A,Race Composition,src/backtest.py:1182-1199,N/A,lastN_age_condition_nan,0.0,0.0,,CODE_TRACED,2,one-hot
